ID,Feeds,Data type,Alt feeds,Percent alt,Sync feeds,Percent sync2mins,Carer status,CarerID,Total feed rate,Brood size,Carer number,Watch duration mins,Watch time,Brood age,Julian hatch date,AMax,Year,nest,Individual feed rate,RowRef
1998_03_14,19,Observed,12,63.15789474,12,63.15789474,Male,97,38.18181863,8,2,54.99999936,10.05,14,49,91.42857143,1998,1998_03,20.72727297,1619
1998_03_14,19,Expected,11,57.89473684,9,47.36842105,Male,97,38.18181863,8,2,54.99999936,10.05,14,49,91.42857143,1998,1998_03,20.72727297,1620
1998_03_6,0,Observed,NA,NA,NA,NA,Helper,NA,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,NA,1621
1998_03_6,0,Observed,NA,NA,NA,NA,Helper,NA,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,NA,1622
1998_03_6,0,Observed,NA,NA,NA,NA,Helper,NA,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,NA,1623
1998_03_6,7,Observed,6,85.71428571,2,28.57142857,Female,127,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,8.936170182,1624
1998_03_6,7,Expected,6,85.71428571,3,42.85714286,Female,127,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,8.936170182,1625
1998_03_6,0,Expected,NA,NA,NA,NA,Helper,NA,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,NA,1626
1998_03_6,0,Expected,NA,NA,NA,NA,Helper,NA,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,NA,1627
1998_03_6,13,Observed,6,46.15384615,4,30.76923077,Male,97,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,16.59574462,1628
1998_03_6,13,Expected,5,38.46153846,3,23.07692308,Male,97,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,16.59574462,1629
1998_03_6,0,Expected,NA,NA,NA,NA,Helper,NA,25.53191481,8,2,47.00000016,8.416666656,6,49,70,1998,1998_03,NA,1630
1998_03_8,0,Observed,NA,NA,NA,NA,Helper,NA,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,NA,1631
1998_03_8,0,Observed,NA,NA,NA,NA,Helper,NA,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,NA,1632
1998_03_8,12,Observed,11,91.66666667,7,58.33333333,Female,127,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,13.33333333,1633
1998_03_8,12,Expected,9,75,5,41.66666667,Female,127,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,13.33333333,1634
1998_03_8,0,Expected,NA,NA,NA,NA,Helper,NA,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,NA,1635
1998_03_8,0,Expected,NA,NA,NA,NA,Helper,NA,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,NA,1636
1998_03_8,0,Expected,NA,NA,NA,NA,Helper,NA,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,NA,1637
1998_03_8,16,Expected,9,56.25,5,31.25,Male,97,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,17.77777778,1638
1998_03_8,0,Observed,NA,NA,NA,NA,Helper,NA,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,NA,1639
1998_03_8,16,Observed,10,62.5,7,43.75,Male,97,31.11111111,8,2,54,11.55,8,49,85.71428571,1998,1998_03,17.77777778,1640
1998_04_12,0,Expected,NA,NA,NA,NA,Helper,NA,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,NA,1641
1998_04_12,0,Expected,NA,NA,NA,NA,Helper,NA,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,NA,1642
1998_04_12,11,Expected,8,72.72727273,3,27.27272727,Female,130,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,11.99999983,1643
1998_04_12,0,Expected,NA,NA,NA,NA,Helper,NA,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,NA,1644
1998_04_12,11,Observed,9,81.81818182,5,45.45454545,Female,130,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,11.99999983,1645
1998_04_12,0,Observed,NA,NA,NA,NA,Helper,NA,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,NA,1646
1998_04_12,0,Observed,NA,NA,NA,NA,Helper,NA,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,NA,1647
1998_04_12,0,Observed,NA,NA,NA,NA,Helper,NA,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,NA,1648
1998_04_12,11,Observed,9,81.81818182,7,63.63636364,Male,128,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,11.99999983,1649
1998_04_12,11,Expected,9,81.81818182,5,45.45454545,Male,128,23.99999965,8,2,55.0000008,12.76666666,12,60,95.45454545,1998,1998_04,11.99999983,1650
1998_04_16,8,Observed,6,75,3,37.5,Female,130,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,8.888888889,1651
1998_04_16,0,Observed,NA,NA,NA,NA,Helper,NA,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,NA,1652
1998_04_16,0,Observed,NA,NA,NA,NA,Helper,NA,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,NA,1653
1998_04_16,8,Observed,6,75,3,37.5,Male,128,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,8.888888889,1654
1998_04_16,0,Expected,NA,NA,NA,NA,Helper,NA,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,NA,1655
1998_04_16,0,Observed,NA,NA,NA,NA,Helper,NA,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,NA,1656
1998_04_16,8,Expected,7,87.5,3,37.5,Female,130,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,8.888888889,1657
1998_04_16,0,Expected,NA,NA,NA,NA,Helper,NA,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,NA,1658
1998_04_16,0,Expected,NA,NA,NA,NA,Helper,NA,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,NA,1659
1998_04_16,8,Expected,6,75,2,25,Male,128,17.77777778,8,2,54,14.25,16,60,93.75,1998,1998_04,8.888888889,1660
1998_04_8,7,Observed,6,85.71428571,2,28.57142857,Female,130,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,8.571428515,1661
1998_04_8,7,Expected,5,71.42857143,1,14.28571429,Female,130,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,8.571428515,1662
1998_04_8,0,Expected,NA,NA,NA,NA,Helper,NA,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,NA,1663
1998_04_8,0,Expected,NA,NA,NA,NA,Helper,NA,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,NA,1664
1998_04_8,0,Expected,NA,NA,NA,NA,Helper,NA,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,NA,1665
1998_04_8,8,Expected,6,75,3,37.5,Male,128,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,9.795918303,1666
1998_04_8,0,Observed,NA,NA,NA,NA,Helper,NA,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,NA,1667
1998_04_8,8,Observed,6,75,3,37.5,Male,128,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,9.795918303,1668
1998_04_8,0,Observed,NA,NA,NA,NA,Helper,NA,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,NA,1669
1998_04_8,0,Observed,NA,NA,NA,NA,Helper,NA,18.36734682,8,2,49.00000032,9.466666656,8,60,93.33333333,1998,1998_04,NA,1670
1998_15_14,17,Expected,11,64.70588235,8,47.05882353,Female,104,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,17.89473654,1671
1998_15_14,15,Expected,11,73.33333333,6,40,Helper,839,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,15.78947342,1672
1998_15_14,17,Observed,11,64.70588235,3,17.64705882,Female,104,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,17.89473654,1673
1998_15_14,15,Observed,11,73.33333333,11,73.33333333,Helper,839,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,15.78947342,1674
1998_15_14,0,Observed,NA,NA,NA,NA,Helper,NA,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,NA,1675
1998_15_14,0,Observed,NA,NA,NA,NA,Helper,NA,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,NA,1676
1998_15_14,0,Observed,NA,NA,NA,NA,Male,89,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,NA,1677
1998_15_14,0,Expected,NA,NA,NA,NA,Helper,NA,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,NA,1678
1998_15_14,0,Expected,NA,NA,NA,NA,Helper,NA,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,NA,1679
1998_15_14,0,Expected,NA,NA,NA,NA,Male,89,33.68420996,9,2,57.00000096,10.88333333,14,54,93.75,1998,1998_15,NA,1680
1998_15_16,0,Observed,NA,NA,NA,NA,Helper,NA,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,NA,1681
1998_15_16,18,Observed,14,77.77777778,2,11.11111111,Female,104,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,20.76923026,1682
1998_15_16,16,Observed,15,93.75,15,93.75,Helper,839,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,18.46153801,1683
1998_15_16,0,Observed,NA,NA,NA,NA,Helper,NA,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,NA,1684
1998_15_16,18,Expected,11,61.11111111,8,44.44444444,Female,104,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,20.76923026,1685
1998_15_16,16,Expected,12,75,9,56.25,Helper,839,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,18.46153801,1686
1998_15_16,0,Expected,NA,NA,NA,NA,Helper,NA,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,NA,1687
1998_15_16,0,Expected,NA,NA,NA,NA,Helper,NA,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,NA,1688
1998_15_16,0,Expected,NA,NA,NA,NA,Male,89,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,NA,1689
1998_15_16,0,Observed,NA,NA,NA,NA,Male,89,39.23076827,9,2,52.00000128,12.46666666,16,54,94.11764706,1998,1998_15,NA,1690
1998_15_8,9,Expected,5,55.55555556,2,22.22222222,Female,104,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,9.818181675,1691
1998_15_8,0,Expected,NA,NA,NA,NA,Helper,NA,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,NA,1692
1998_15_8,0,Expected,NA,NA,NA,NA,Helper,NA,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,NA,1693
1998_15_8,0,Expected,NA,NA,NA,NA,Male,89,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,NA,1694
1998_15_8,7,Expected,5,71.42857143,2,28.57142857,Helper,839,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,7.636363525,1695
1998_15_8,9,Observed,5,55.55555556,1,11.11111111,Female,104,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,9.818181675,1696
1998_15_8,7,Observed,6,85.71428571,6,85.71428571,Helper,839,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,7.636363525,1697
1998_15_8,0,Observed,NA,NA,NA,NA,Helper,NA,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,NA,1698
1998_15_8,0,Observed,NA,NA,NA,NA,Helper,NA,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,NA,1699
1998_15_8,0,Observed,NA,NA,NA,NA,Male,89,17.4545452,9,2,55.0000008,9.716666664,8,54,87.5,1998,1998_15,NA,1700
1998_19_10,6,Observed,6,100,6,100,Female,120,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,6.206896517,1701
1998_19_10,8,Observed,7,87.5,4,50,Helper,118,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,8.275862023,1702
1998_19_10,0,Observed,NA,NA,NA,NA,Helper,NA,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,NA,1703
1998_19_10,0,Observed,NA,NA,NA,NA,Helper,NA,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,NA,1704
1998_19_10,9,Observed,7,77.77777778,2,22.22222222,Male,821,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,9.310344776,1705
1998_19_10,6,Expected,6,100,2,33.33333333,Female,120,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,6.206896517,1706
1998_19_10,8,Expected,7,87.5,4,50,Helper,118,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,8.275862023,1707
1998_19_10,0,Expected,NA,NA,NA,NA,Helper,NA,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,NA,1708
1998_19_10,0,Expected,NA,NA,NA,NA,Helper,NA,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,NA,1709
1998_19_10,9,Expected,7,77.77777778,4,44.44444444,Male,821,23.79310332,8,3,58.00000032,12.51666667,10,56,95.65217391,1998,1998_19,9.310344776,1710
1998_19_12,11,Observed,9,81.81818182,2,18.18181818,Helper,118,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,12.22222222,1711
1998_19_12,0,Observed,NA,NA,NA,NA,Helper,NA,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,NA,1712
1998_19_12,0,Observed,NA,NA,NA,NA,Helper,NA,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,NA,1713
1998_19_12,8,Observed,7,87.5,7,87.5,Female,120,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,8.888888889,1714
1998_19_12,8,Expected,8,100,5,62.5,Female,120,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,8.888888889,1715
1998_19_12,11,Expected,10,90.90909091,6,54.54545455,Helper,118,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,12.22222222,1716
1998_19_12,0,Expected,NA,NA,NA,NA,Helper,NA,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,NA,1717
1998_19_12,0,Expected,NA,NA,NA,NA,Helper,NA,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,NA,1718
1998_19_12,10,Expected,9,90,5,50,Male,821,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,11.11111111,1719
1998_19_12,10,Observed,10,100,5,50,Male,821,32.22222222,8,3,54,7.999999992,12,56,96.55172414,1998,1998_19,11.11111111,1720
1998_19_14,9,Expected,8,88.88888889,6,66.66666667,Helper,118,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,10.38461542,1721
1998_19_14,0,Expected,NA,NA,NA,NA,Helper,NA,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,NA,1722
1998_19_14,0,Expected,NA,NA,NA,NA,Helper,NA,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,NA,1723
1998_19_14,8,Expected,7,87.5,3,37.5,Female,120,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,9.230769259,1724
1998_19_14,8,Observed,8,100,3,37.5,Female,120,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,9.230769259,1725
1998_19_14,9,Observed,8,88.88888889,5,55.55555556,Helper,118,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,10.38461542,1726
1998_19_14,0,Observed,NA,NA,NA,NA,Helper,NA,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,NA,1727
1998_19_14,0,Observed,NA,NA,NA,NA,Helper,NA,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,NA,1728
1998_19_14,10,Observed,7,70,3,30,Male,821,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,11.53846157,1729
1998_19_14,10,Expected,8,80,4,40,Male,821,31.15384625,8,3,51.99999984,9.116666664,14,56,96.2962963,1998,1998_19,11.53846157,1730
1998_19_16,8,Observed,7,87.5,7,87.5,Female,120,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,8.275862023,1731
1998_19_16,9,Observed,8,88.88888889,6,66.66666667,Helper,118,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,9.310344776,1732
1998_19_16,0,Observed,NA,NA,NA,NA,Helper,NA,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,NA,1733
1998_19_16,7,Observed,5,71.42857143,1,14.28571429,Male,821,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,7.24137927,1734
1998_19_16,9,Expected,7,77.77777778,4,44.44444444,Helper,118,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,9.310344776,1735
1998_19_16,0,Expected,NA,NA,NA,NA,Helper,NA,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,NA,1736
1998_19_16,0,Observed,NA,NA,NA,NA,Helper,NA,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,NA,1737
1998_19_16,8,Expected,7,87.5,3,37.5,Female,120,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,8.275862023,1738
1998_19_16,0,Expected,NA,NA,NA,NA,Helper,NA,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,NA,1739
1998_19_16,7,Expected,6,85.71428571,3,42.85714286,Male,821,24.82758607,8,3,58.00000032,12.76666666,16,56,95.83333333,1998,1998_19,7.24137927,1740
1998_19_6,12,Observed,11,91.66666667,4,33.33333333,Female,120,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,13.09090924,1741
1998_19_6,0,Observed,NA,NA,NA,NA,Helper,NA,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,NA,1742
1998_19_6,12,Expected,10,83.33333333,6,50,Female,120,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,13.09090924,1743
1998_19_6,0,Expected,NA,NA,NA,NA,Helper,NA,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,NA,1744
1998_19_6,0,Expected,NA,NA,NA,NA,Helper,NA,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,NA,1745
1998_19_6,0,Expected,NA,NA,NA,NA,Helper,NA,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,NA,1746
1998_19_6,14,Expected,11,78.57142857,6,42.85714286,Male,821,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,15.27272745,1747
1998_19_6,14,Observed,10,71.42857143,5,35.71428571,Male,821,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,15.27272745,1748
1998_19_6,0,Observed,NA,NA,NA,NA,Helper,NA,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,NA,1749
1998_19_6,0,Observed,NA,NA,NA,NA,Helper,NA,28.36363669,8,2,54.99999936,8.55,6,56,92.30769231,1998,1998_19,NA,1750
1998_19_8,0,Expected,NA,NA,NA,NA,Helper,NA,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,NA,1751
1998_19_8,11,Expected,9,81.81818182,6,54.54545455,Female,120,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,11.99999983,1752
1998_19_8,11,Observed,9,81.81818182,6,54.54545455,Female,120,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,11.99999983,1753
1998_19_8,0,Observed,NA,NA,NA,NA,Helper,NA,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,NA,1754
1998_19_8,0,Observed,NA,NA,NA,NA,Helper,NA,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,NA,1755
1998_19_8,0,Observed,NA,NA,NA,NA,Helper,NA,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,NA,1756
1998_19_8,13,Observed,8,61.53846154,3,23.07692308,Male,821,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,14.18181798,1757
1998_19_8,0,Expected,NA,NA,NA,NA,Helper,NA,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,NA,1758
1998_19_8,0,Expected,NA,NA,NA,NA,Helper,NA,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,NA,1759
1998_19_8,13,Expected,9,69.23076923,4,30.76923077,Male,821,26.1818178,8,2,55.0000008,12.04999999,8,56,91.66666667,1998,1998_19,14.18181798,1760
1998_32_10,12,Observed,9,75,1,8.333333333,Female,90,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,12.63157873,1761
1998_32_10,9,Observed,9,100,8,88.88888889,Male,19,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,9.473684051,1762
1998_32_10,3,Observed,3,100,3,100,Helper,797,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,3.157894684,1763
1998_32_10,0,Observed,NA,NA,NA,NA,Helper,NA,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,NA,1764
1998_32_10,0,Observed,NA,NA,NA,NA,Helper,NA,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,NA,1765
1998_32_10,12,Expected,8,66.66666667,4,33.33333333,Female,90,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,12.63157873,1766
1998_32_10,3,Expected,3,100,2,66.66666667,Helper,797,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,3.157894684,1767
1998_32_10,0,Expected,NA,NA,NA,NA,Helper,NA,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,NA,1768
1998_32_10,0,Expected,NA,NA,NA,NA,Helper,NA,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,NA,1769
1998_32_10,9,Expected,8,88.88888889,3,33.33333333,Male,19,25.26315747,9,3,57.00000096,13.69999999,10,61,95.83333333,1998,1998_32,9.473684051,1770
1998_32_12,16,Expected,11,68.75,6,37.5,Female,90,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,16.27118653,1771
1998_32_12,1,Expected,1,100,1,100,Helper,797,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,1.016949158,1772
1998_32_12,0,Expected,NA,NA,NA,NA,Helper,NA,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,NA,1773
1998_32_12,0,Expected,NA,NA,NA,NA,Helper,NA,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,NA,1774
1998_32_12,12,Expected,11,91.66666667,7,58.33333333,Male,19,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,12.2033899,1775
1998_32_12,16,Observed,10,62.5,5,31.25,Female,90,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,16.27118653,1776
1998_32_12,1,Observed,1,100,1,100,Helper,797,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,1.016949158,1777
1998_32_12,0,Observed,NA,NA,NA,NA,Helper,NA,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,NA,1778
1998_32_12,0,Observed,NA,NA,NA,NA,Helper,NA,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,NA,1779
1998_32_12,12,Observed,11,91.66666667,8,66.66666667,Male,19,29.49152558,9,3,58.99999968,9,12,61,89.65517241,1998,1998_32,12.2033899,1780
1998_32_14,15,Observed,11,73.33333333,5,33.33333333,Female,90,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,15.51724129,1781
1998_32_14,0,Observed,NA,NA,NA,NA,Helper,NA,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,NA,1782
1998_32_14,0,Observed,NA,NA,NA,NA,Helper,NA,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,NA,1783
1998_32_14,0,Observed,NA,NA,NA,NA,Helper,NA,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,NA,1784
1998_32_14,14,Observed,12,85.71428571,9,64.28571429,Male,19,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,14.48275854,1785
1998_32_14,15,Expected,12,80,6,40,Female,90,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,15.51724129,1786
1998_32_14,0,Expected,NA,NA,NA,NA,Helper,NA,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,NA,1787
1998_32_14,0,Expected,NA,NA,NA,NA,Helper,NA,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,NA,1788
1998_32_14,0,Expected,NA,NA,NA,NA,Helper,NA,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,NA,1789
1998_32_14,14,Expected,12,85.71428571,7,50,Male,19,29.99999983,9,2,58.00000032,10.76666666,14,61,96.55172414,1998,1998_32,14.48275854,1790
1998_32_15,3,Observed,3,100,2,66.66666667,Helper,797,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,2.045454549,1791
1998_32_15,0,Observed,NA,NA,NA,NA,Helper,NA,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,NA,1792
1998_32_15,0,Observed,NA,NA,NA,NA,Helper,NA,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,NA,1793
1998_32_15,28,Observed,3,10.71428571,1,3.571428571,Female,90,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,19.09090913,1794
1998_32_15,28,Expected,4,14.28571429,3,10.71428571,Female,90,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,19.09090913,1795
1998_32_15,3,Expected,3,100,1,33.33333333,Helper,797,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,2.045454549,1796
1998_32_15,0,Expected,NA,NA,NA,NA,Helper,NA,21.13636367,9,2,87.99999984,10.5,15,61,19.35483871,1998,1998_32,NA,1797
